,1,2,3,4,5
1,167.4024360676679,170.55473131535592,172.06946112694325,171.82073490392685,172.5368813080969
2,169.47393239113705,171.42698456161216,174.56732396225644,175.11040526074464,174.63600696853197
3,171.2708289018607,172.64355086638562,174.7514567214103,174.51992970790536,176.20806923269512
4,171.3776667731731,173.0586369121742,175.32189944480044,176.45202603207474,176.4432146984779
5,171.65319297445907,173.29119148323522,174.6744821590523,176.62987816694687,176.5521335100281
