,1,2,3,4,5
1,132.6464448489705,134.85313496694113,136.2966215453957,135.9211703007654,136.25407154970176
2,134.87908652498695,136.17655264426014,138.75351825857518,139.2119180569481,138.86413900553427
3,136.65239273055673,137.6046580440705,139.242617405425,139.11654720386983,140.76998637440767
4,137.08166415385583,138.10067061075802,139.96732790917332,141.06991301995092,141.16449394870406
5,137.02897387330907,138.3920198412357,139.5301383768872,141.35890051632356,141.2966244251328
